rating,title,text,helpful_vote,verified_purchase
5,Great Small Surface (and How to Fix Intel WiFi),"I just got this yesterday and was so excited to use it for my meetings this morning.  I have been wanting to become a digital note taker for a long time, but never really adapted to writing onscreen with my iPad.  I may not be able to adapt to it with this either, but I am going to give it a try.<br /><br />I set it up last night and after a series of Windows Updates, the Intel Wifi card stopped working.  Reverting to the old driver did not fix it.  So, with no wireless connectivity, I hooked up a USB-c to USB-a adapter to a USB ethernet adapter and connected by ethernet cable to update any additional Windows Updates, but nothing fixed it. Installing the latest from Intel's site did not fix it.  Disabling and re-enabling in Device Manager failed to fix it.  Uninstalling the card and deleting the drivers did not work either.  I also tried disabling MIMO in the driver settings, but to no avail.  Finally I found a forum post that says to go into the UEFI (by shutting down completely, holding Volume up, pressing power, still holding Volume Up).  Then disable the Wifi/Bluetooth in Devices.  Reboot.  Repeat the steps to shutdown and enter the UEFI, and then re-enable Wifi/Bluetooth.  I am so glad that fixed it!<br /><br />I have seen and heard some reviewers give the Pentium Gold chip in this Surface a lot of criticism.  Sure, it is slow by comparison to other chips, but it is capable enough that I don't mind using this device for office tasks and entertainment.  Mine is the Pentium Gold with 128gb SSD model, and 8gb of ram.  It scored a 433 on Geekbench 5 for single core and 993 for multicore.  Slow yes, but not unusable.<br /><br />I bought the Slim Pen and black keyboard cover (it smells weird).  After my adventures in solving the wireless card issues with a pieced-together wired networking solution, I bought the Travel Hub (which after the wireless card issues, the Travel Hub will be priceless must-have).<br /><br />Now I want a full-size Surface Pro 7...or maybe even the awesome looking Surface Pro X (once all the software issues are solved with emulation).<br /><br />Overall,  I am looking forward to using this for work and play.",2,False
4,"Great travel gadget, intelligently designed","This handy travel gadget lets you extend a power outlet and recharge multiple devices at the same time. The power cord wraps and stores neatly and is long enough (~5ft) to let you plug in almost anywhere.<br /><br />One nice feature is that the two ""universal"" electrical outlets are placed far enough apart so that you can plug in other chargers at the same time without them interfering with each other; if you look at other similar power strips, the outlets are often too close together to let you plug in multiple wall-chargers at the same time.<br /><br />I don't know how durable this is but I'll update this review after I have a chance to use it on an upcoming trip.<br /><br />So, all in all this seems well-made, useful, and well worth the ~$15 cost.",1,True
5,"Scythe Fuma 2 CPU Air Cooler, Intel LGA1151, AMD AM4/Ryzen","Easy to install but missing good installation instructions<br />Keeps the CPU at a lower temperature than my other Coolers<br />Silent, can't hear the fans, even with the covers removed<br />Not a OC Ryzen 5800X<br />Clears the T-Force Dark Z DDR4 32GB memory Kit<br />I recommend this cooler, but only at the Original price.",2,True
5,Let's see what this intel fanboy has to say huh?,"the truth be told, intel i3 processor is slightly better than these things in the same clockspeed and in most case even when the amd is higher clocked, but the cores make up for it.better multitasking since amd focues more on multiple tasks instead of being optimized for a smaller number of processes which is why it doesnt do as well for single processes.<br /><br />this will be equal to a quad core i3 though.I like this thing and since mantle comes out soon amd cpus might even beat the i3s.",1,False
5,"Works GREAT, LACP option to utilize full intelligent port aggregation","Works GREAT, LACP option to utilize full intelligent port aggregation, and a SFP+ port which is great for LANs with a NAS.",0,True
5,"Works flawlessly with 3.6 GHz 10-Core Intel Core i9 iMac (Retina 5K, 27-inch, 2020)","Ordered my iMac with stock 8 GB of RAM and then added this 64 GB to get to a total of 72 GB 2667 MHz DDR4. By staggering the RAM to ensure the two 4 GB sticks are in slot 1 and slot 2 of channel A, and the two 32 GB sticks are in slot three and four of channel B, I have 2667 MHz throughput speed for the system.",1,True
5,Intel 7700K build,"This case is huge, plenty of room for everything. Viewing window is plastic/acrylic so it does attract dust. Installed fans are good, not too noisy for me. Good case for the price.",2,True
5,It's an Intel.,"This is my first Intel build, as I have always used AMD CPU's. The performance reviews persuaded me to try something different​. Love the new technology where you don't have to worry about bending pins during installation. I have mildly overclocked this CPU and have not had any issues. Very happy with performance and benchmarks. If the prices on the i7's comes down enough, I may consider another upgrade in the future, but right now can't see the need. This is more CPU than most people will really need.",0,True
5,Great wireless card for an older Intel NUC,"I recently bought an older Intel NUC D54250WYK and needed a wireless card for it. According to their website, this is the one Intel recommends for those units. I bought this and installed it in minutes, booted the machine and Windows 10 recognized it and installed the drivers with no issues. Provides good speeds with my Motorola cable modem/wireless AP router combo unit, files transfer quickly.",0,True
5,Work great with old Dell Dimension 530 Intel Core 2 Quad ...,"Work great with old Dell Dimension 530 Intel Core 2 Quad Processor Q6600 with Windows 10 64 bits installed on it. My son uses it to play his league of legends game, and he is pretty happy with over 120 frame rate and high setting.",3,True
5,"Intelligent, powerful","It's been educational to learn that routers have a relatively short service life.  I've now had to recycle four of them.  They seem to run hot on the inside and burn out whatever moxie keeps them kicking out radio signals. This ASUS replaces something else, I forget what, and I sincerely hope it lasts longer than a year or two.  Had it a couple of months and no problems so far.  Bought a second one as well for a different system.  The strength of the radio signal in this model is adjustable via software, and I've noticed a definite improvement in range and signal strength from these guys. The best part is the setup software.  The user interface is strong on graphics, clean, and strong on explanations and hints.  Particularly useful in my application is the guest network; you can actually set up six guest networks if you need to.  Setup with Comcast cable was quick and trouble free.  Also appreciate the on-off switch, an improvement over having to yank the power cable to power it down.  All in all, an intelligent software design mated with a powerful radio engine.  My only question is how long the good times will last.",0,True
5,Intel BOXD101GGCL Motherboard,I was looking for a motherboard for an old LGA775 3.8 CPU.  This motherboard was perfect and very reasonably priced.  I had a Zalman fan that I attached to the CPU which cooled the usually hot-running chip to 40 degrees Celsius under full load.  I'm using this set up as backup for videos and audio files on an SATA Western Digital 640 GB hard drive.  Perfect for my purpose.,0,True
